image_name,fruit,stage,fruit_id,ripeness_id,days_remaining,relative_path
75.jpg,apple,rotten,0,2,0.4,apple\Rotten\75.jpg
72.jpg,pineapple,rotten,5,2,0.65,pineapple\Rotten\72.jpg
5.jpg,papaya,fresh,4,1,2.28,papaya\Fresh\5.jpg
47.jpg,mango,fresh,2,1,2.74,mango\Fresh\47.jpg
167.jpg,mango,fresh,2,1,2.9,mango\Fresh\167.jpg
560.jpg,apple,unripe,0,0,10.48,apple\Unripe\560.jpg
464.jpg,apple,fresh,0,1,4.92,apple\Fresh\464.jpg
430.jpg,apple,rotten,0,2,0.78,apple\Rotten\430.jpg
640.jpg,pineapple,rotten,5,2,0.42,pineapple\Rotten\640.jpg
511.jpg,papaya,rotten,4,2,-1.49,papaya\Rotten\511.jpg
606.jpg,pineapple,rotten,5,2,0.69,pineapple\Rotten\606.jpg
187.jpg,papaya,fresh,4,1,2.14,papaya\Fresh\187.jpg
328.jpg,apple,rotten,0,2,0.01,apple\Rotten\328.jpg
299.jpg,banana,rotten,1,2,0.22,banana\Rotten\299.jpg
464.jpg,pineapple,fresh,5,1,3.04,pineapple\Fresh\464.jpg
98.jpg,banana,unripe,1,0,6.28,banana\Unripe\98.jpg
351.jpg,orange,fresh,3,1,4.78,orange\Fresh\351.jpg
620.jpg,papaya,unripe,4,0,4.83,papaya\Unripe\620.jpg
151.jpg,mango,fresh,2,1,2.75,mango\Fresh\151.jpg
611.jpg,pineapple,fresh,5,1,2.96,pineapple\Fresh\611.jpg
378.jpg,apple,rotten,0,2,0.34,apple\Rotten\378.jpg
692.jpg,orange,rotten,3,2,0.34,orange\Rotten\692.jpg
111.jpg,orange,fresh,3,1,5.28,orange\Fresh\111.jpg
425.jpg,papaya,unripe,4,0,4.7,papaya\Unripe\425.jpg
186.jpg,banana,unripe,1,0,6.12,banana\Unripe\186.jpg
29.jpg,orange,fresh,3,1,5.17,orange\Fresh\29.jpg
460.jpg,orange,unripe,3,0,7.62,orange\Unripe\460.jpg
539.jpg,papaya,fresh,4,1,2.23,papaya\Fresh\539.jpg
268.jpg,banana,unripe,1,0,5.8,banana\Unripe\268.jpg
446.jpg,papaya,fresh,4,1,1.91,papaya\Fresh\446.jpg
99.jpg,apple,fresh,0,1,4.72,apple\Fresh\99.jpg
210.jpg,papaya,fresh,4,1,2.21,papaya\Fresh\210.jpg
276.jpg,banana,rotten,1,2,0.57,banana\Rotten\276.jpg
531.jpg,mango,fresh,2,1,2.77,mango\Fresh\531.jpg
600.jpg,papaya,rotten,4,2,0.03,papaya\Rotten\600.jpg
556.jpg,apple,rotten,0,2,0.04,apple\Rotten\556.jpg
432.jpg,papaya,rotten,4,2,0.46,papaya\Rotten\432.jpg
85.jpg,pineapple,unripe,5,0,6.4,pineapple\Unripe\85.jpg
202.jpg,papaya,unripe,4,0,4.88,papaya\Unripe\202.jpg
259.jpg,mango,fresh,2,1,3.05,mango\Fresh\259.jpg
483.jpg,banana,unripe,1,0,5.53,banana\Unripe\483.jpg
449.jpg,pineapple,fresh,5,1,2.79,pineapple\Fresh\449.jpg
160.jpg,banana,fresh,1,1,3.3,banana\Fresh\160.jpg
568.jpg,papaya,fresh,4,1,1.87,papaya\Fresh\568.jpg
366.jpg,banana,fresh,1,1,2.84,banana\Fresh\366.jpg
150.jpg,pineapple,fresh,5,1,3.28,pineapple\Fresh\150.jpg
260.jpg,pineapple,unripe,5,0,5.75,pineapple\Unripe\260.jpg
272.jpg,apple,unripe,0,0,10.43,apple\Unripe\272.jpg
524.jpg,orange,unripe,3,0,8.49,orange\Unripe\524.jpg
84.jpg,orange,unripe,3,0,8.37,orange\Unripe\84.jpg
587.jpg,orange,rotten,3,2,0.56,orange\Rotten\587.jpg
176.jpg,mango,unripe,2,0,6.74,mango\Unripe\176.jpg
319.jpg,mango,fresh,2,1,3.15,mango\Fresh\319.jpg
103.jpg,orange,fresh,3,1,5.08,orange\Fresh\103.jpg
111.jpg,papaya,fresh,4,1,1.82,papaya\Fresh\111.jpg
18.jpg,orange,unripe,3,0,7.66,orange\Unripe\18.jpg
348.jpg,mango,fresh,2,1,3.2,mango\Fresh\348.jpg
312.jpg,banana,unripe,1,0,6.01,banana\Unripe\312.jpg
9.jpg,mango,rotten,2,2,0.06,mango\Rotten\9.jpg
82.jpg,papaya,unripe,4,0,4.99,papaya\Unripe\82.jpg
167.jpg,banana,fresh,1,1,3.15,banana\Fresh\167.jpg
165.jpg,pineapple,fresh,5,1,3.15,pineapple\Fresh\165.jpg
411.jpg,papaya,unripe,4,0,4.97,papaya\Unripe\411.jpg
57.jpg,papaya,rotten,4,2,0.64,papaya\Rotten\57.jpg
315.jpg,banana,rotten,1,2,0.59,banana\Rotten\315.jpg
441.jpg,pineapple,unripe,5,0,5.85,pineapple\Unripe\441.jpg
489.jpg,apple,fresh,0,1,4.9,apple\Fresh\489.jpg
410.jpg,papaya,fresh,4,1,2.02,papaya\Fresh\410.jpg
64.jpg,papaya,fresh,4,1,1.7,papaya\Fresh\64.jpg
536.jpg,banana,rotten,1,2,0.36,banana\Rotten\536.jpg
197.jpg,pineapple,fresh,5,1,3.03,pineapple\Fresh\197.jpg
266.jpg,papaya,rotten,4,2,0.17,papaya\Rotten\266.jpg
252.jpg,mango,fresh,2,1,2.75,mango\Fresh\252.jpg
153.jpg,papaya,fresh,4,1,1.83,papaya\Fresh\153.jpg
416.jpg,pineapple,rotten,5,2,0.49,pineapple\Rotten\416.jpg
87.jpg,apple,unripe,0,0,10.36,apple\Unripe\87.jpg
508.jpg,orange,fresh,3,1,4.75,orange\Fresh\508.jpg
59.jpg,apple,fresh,0,1,4.88,apple\Fresh\59.jpg
375.jpg,mango,fresh,2,1,2.78,mango\Fresh\375.jpg
30.jpg,pineapple,rotten,5,2,0.25,pineapple\Rotten\30.jpg
649.jpg,mango,rotten,2,2,-1.37,mango\Rotten\649.jpg
452.jpg,banana,unripe,1,0,6.03,banana\Unripe\452.jpg
613.jpg,mango,rotten,2,2,0.79,mango\Rotten\613.jpg
144.jpg,papaya,unripe,4,0,5.19,papaya\Unripe\144.jpg
682.jpg,papaya,rotten,4,2,0.05,papaya\Rotten\682.jpg
645.jpg,orange,unripe,3,0,8.5,orange\Unripe\645.jpg
444.jpg,pineapple,unripe,5,0,5.67,pineapple\Unripe\444.jpg
245.jpg,pineapple,fresh,5,1,3.04,pineapple\Fresh\245.jpg
233.jpg,orange,fresh,3,1,5.01,orange\Fresh\233.jpg
578.jpg,banana,fresh,1,1,2.87,banana\Fresh\578.jpg
189.jpg,banana,rotten,1,2,0.54,banana\Rotten\189.jpg
511.jpg,banana,rotten,1,2,0.7,banana\Rotten\511.jpg
201.jpg,banana,unripe,1,0,5.65,banana\Unripe\201.jpg
288.jpg,mango,unripe,2,0,6.6,mango\Unripe\288.jpg
470.jpg,apple,unripe,0,0,10.3,apple\Unripe\470.jpg
552.jpg,orange,fresh,3,1,5.05,orange\Fresh\552.jpg
392.jpg,orange,unripe,3,0,8.22,orange\Unripe\392.jpg
15.jpg,mango,unripe,2,0,6.67,mango\Unripe\15.jpg
468.jpg,banana,fresh,1,1,2.72,banana\Fresh\468.jpg
8.jpg,pineapple,unripe,5,0,5.84,pineapple\Unripe\8.jpg
567.jpg,banana,rotten,1,2,0.11,banana\Rotten\567.jpg
99.jpg,banana,unripe,1,0,6.47,banana\Unripe\99.jpg
105.jpg,orange,unripe,3,0,8.36,orange\Unripe\105.jpg
69.jpg,orange,rotten,3,2,0.57,orange\Rotten\69.jpg
201.jpg,mango,fresh,2,1,2.86,mango\Fresh\201.jpg
137.jpg,pineapple,fresh,5,1,3.09,pineapple\Fresh\137.jpg
268.jpg,apple,rotten,0,2,0.41,apple\Rotten\268.jpg
41.jpg,mango,fresh,2,1,3.07,mango\Fresh\41.jpg
462.jpg,orange,fresh,3,1,4.76,orange\Fresh\462.jpg
329.jpg,mango,unripe,2,0,7.37,mango\Unripe\329.jpg
421.jpg,pineapple,rotten,5,2,0.03,pineapple\Rotten\421.jpg
444.jpg,mango,fresh,2,1,2.78,mango\Fresh\444.jpg
526.jpg,apple,unripe,0,0,9.8,apple\Unripe\526.jpg
23.jpg,banana,fresh,1,1,3.2,banana\Fresh\23.jpg
558.jpg,apple,rotten,0,2,0.28,apple\Rotten\558.jpg
344.jpg,orange,rotten,3,2,0.6,orange\Rotten\344.jpg
621.jpg,pineapple,unripe,5,0,6.01,pineapple\Unripe\621.jpg
317.jpg,papaya,fresh,4,1,2.12,papaya\Fresh\317.jpg
512.jpg,orange,fresh,3,1,5.26,orange\Fresh\512.jpg
384.jpg,pineapple,unripe,5,0,6.49,pineapple\Unripe\384.jpg
478.jpg,apple,unripe,0,0,10.46,apple\Unripe\478.jpg
673.jpg,banana,unripe,1,0,6.49,banana\Unripe\673.jpg
6.jpg,orange,fresh,3,1,5.13,orange\Fresh\6.jpg
164.jpg,banana,unripe,1,0,5.55,banana\Unripe\164.jpg
489.jpg,papaya,fresh,4,1,1.92,papaya\Fresh\489.jpg
593.jpg,apple,unripe,0,0,10.32,apple\Unripe\593.jpg
209.jpg,papaya,rotten,4,2,0.4,papaya\Rotten\209.jpg
192.jpg,banana,fresh,1,1,3.14,banana\Fresh\192.jpg
272.jpg,orange,unripe,3,0,7.54,orange\Unripe\272.jpg
308.jpg,apple,fresh,0,1,5.26,apple\Fresh\308.jpg
646.jpg,banana,rotten,1,2,0.51,banana\Rotten\646.jpg
88.jpg,pineapple,rotten,5,2,0.37,pineapple\Rotten\88.jpg
270.jpg,banana,fresh,1,1,3.07,banana\Fresh\270.jpg
53.jpg,banana,rotten,1,2,-2.09,banana\Rotten\53.jpg
34.jpg,papaya,fresh,4,1,1.97,papaya\Fresh\34.jpg
282.jpg,papaya,unripe,4,0,4.69,papaya\Unripe\282.jpg
505.jpg,pineapple,unripe,5,0,5.69,pineapple\Unripe\505.jpg
27.jpg,apple,rotten,0,2,0.18,apple\Rotten\27.jpg
574.jpg,pineapple,fresh,5,1,3.06,pineapple\Fresh\574.jpg
306.jpg,papaya,rotten,4,2,0.37,papaya\Rotten\306.jpg
484.jpg,papaya,unripe,4,0,5.2,papaya\Unripe\484.jpg
93.jpg,pineapple,unripe,5,0,6.43,pineapple\Unripe\93.jpg
145.jpg,pineapple,fresh,5,1,3.27,pineapple\Fresh\145.jpg
115.jpg,orange,fresh,3,1,5.25,orange\Fresh\115.jpg
576.jpg,orange,fresh,3,1,4.91,orange\Fresh\576.jpg
580.jpg,mango,fresh,2,1,2.73,mango\Fresh\580.jpg
328.jpg,mango,unripe,2,0,6.64,mango\Unripe\328.jpg
112.jpg,apple,rotten,0,2,-2.08,apple\Rotten\112.jpg
341.jpg,apple,fresh,0,1,5.14,apple\Fresh\341.jpg
627.jpg,papaya,rotten,4,2,0.11,papaya\Rotten\627.jpg
8.jpg,papaya,unripe,4,0,5.03,papaya\Unripe\8.jpg
338.jpg,pineapple,rotten,5,2,0.13,pineapple\Rotten\338.jpg
203.jpg,papaya,unripe,4,0,5.39,papaya\Unripe\203.jpg
469.jpg,pineapple,unripe,5,0,5.65,pineapple\Unripe\469.jpg
83.jpg,mango,fresh,2,1,3.29,mango\Fresh\83.jpg
516.jpg,mango,fresh,2,1,2.84,mango\Fresh\516.jpg
400.jpg,apple,unripe,0,0,9.69,apple\Unripe\400.jpg
619.jpg,pineapple,fresh,5,1,2.81,pineapple\Fresh\619.jpg
609.jpg,pineapple,rotten,5,2,0.45,pineapple\Rotten\609.jpg
0.jpg,pineapple,unripe,5,0,6.41,pineapple\Unripe\0.jpg
9.jpg,mango,fresh,2,1,2.72,mango\Fresh\9.jpg
121.jpg,banana,rotten,1,2,0.51,banana\Rotten\121.jpg
565.jpg,apple,fresh,0,1,4.83,apple\Fresh\565.jpg
458.jpg,papaya,unripe,4,0,4.52,papaya\Unripe\458.jpg
345.jpg,mango,fresh,2,1,2.82,mango\Fresh\345.jpg
614.jpg,mango,unripe,2,0,6.86,mango\Unripe\614.jpg
535.jpg,pineapple,unripe,5,0,6.17,pineapple\Unripe\535.jpg
178.jpg,mango,unripe,2,0,7.18,mango\Unripe\178.jpg
11.jpg,orange,rotten,3,2,0.57,orange\Rotten\11.jpg
560.jpg,apple,fresh,0,1,5.18,apple\Fresh\560.jpg
335.jpg,apple,unripe,0,0,10.29,apple\Unripe\335.jpg
647.jpg,banana,rotten,1,2,0.58,banana\Rotten\647.jpg
279.jpg,pineapple,rotten,5,2,0.46,pineapple\Rotten\279.jpg
368.jpg,mango,fresh,2,1,2.74,mango\Fresh\368.jpg
236.jpg,papaya,rotten,4,2,0.16,papaya\Rotten\236.jpg
316.jpg,pineapple,rotten,5,2,0.12,pineapple\Rotten\316.jpg
482.jpg,pineapple,fresh,5,1,3.13,pineapple\Fresh\482.jpg
305.jpg,banana,rotten,1,2,0.78,banana\Rotten\305.jpg
327.jpg,mango,unripe,2,0,7.22,mango\Unripe\327.jpg
426.jpg,papaya,rotten,4,2,0.7,papaya\Rotten\426.jpg
378.jpg,mango,fresh,2,1,2.83,mango\Fresh\378.jpg
193.jpg,banana,rotten,1,2,0.1,banana\Rotten\193.jpg
419.jpg,pineapple,unripe,5,0,6.19,pineapple\Unripe\419.jpg
99.jpg,papaya,fresh,4,1,2.27,papaya\Fresh\99.jpg
249.jpg,orange,rotten,3,2,0.18,orange\Rotten\249.jpg
410.jpg,pineapple,rotten,5,2,0.19,pineapple\Rotten\410.jpg
50.jpg,apple,rotten,0,2,0.49,apple\Rotten\50.jpg
98.jpg,pineapple,unripe,5,0,5.5,pineapple\Unripe\98.jpg
577.jpg,orange,unripe,3,0,8.3,orange\Unripe\577.jpg
105.jpg,mango,rotten,2,2,0.26,mango\Rotten\105.jpg
476.jpg,pineapple,rotten,5,2,0.47,pineapple\Rotten\476.jpg
187.jpg,mango,rotten,2,2,0.36,mango\Rotten\187.jpg
658.jpg,pineapple,unripe,5,0,6.24,pineapple\Unripe\658.jpg
100.jpg,mango,unripe,2,0,7.37,mango\Unripe\100.jpg
106.jpg,apple,unripe,0,0,10.25,apple\Unripe\106.jpg
213.jpg,orange,rotten,3,2,-1.49,orange\Rotten\213.jpg
13.jpg,orange,unripe,3,0,7.97,orange\Unripe\13.jpg
103.jpg,papaya,rotten,4,2,0.04,papaya\Rotten\103.jpg
369.jpg,apple,rotten,0,2,-2.11,apple\Rotten\369.jpg
531.jpg,banana,fresh,1,1,2.91,banana\Fresh\531.jpg
237.jpg,apple,unripe,0,0,9.73,apple\Unripe\237.jpg
348.jpg,papaya,unripe,4,0,5.23,papaya\Unripe\348.jpg
429.jpg,apple,fresh,0,1,4.79,apple\Fresh\429.jpg
184.jpg,papaya,unripe,4,0,4.95,papaya\Unripe\184.jpg
495.jpg,papaya,fresh,4,1,1.81,papaya\Fresh\495.jpg
500.jpg,banana,rotten,1,2,0.17,banana\Rotten\500.jpg
181.jpg,papaya,fresh,4,1,1.73,papaya\Fresh\181.jpg
529.jpg,pineapple,fresh,5,1,3.06,pineapple\Fresh\529.jpg
613.jpg,papaya,rotten,4,2,0.07,papaya\Rotten\613.jpg
85.jpg,mango,rotten,2,2,0.52,mango\Rotten\85.jpg
537.jpg,banana,unripe,1,0,5.87,banana\Unripe\537.jpg
632.jpg,banana,rotten,1,2,0.54,banana\Rotten\632.jpg
198.jpg,pineapple,unripe,5,0,5.55,pineapple\Unripe\198.jpg
247.jpg,pineapple,rotten,5,2,0.72,pineapple\Rotten\247.jpg
278.jpg,banana,unripe,1,0,5.82,banana\Unripe\278.jpg
611.jpg,papaya,unripe,4,0,4.87,papaya\Unripe\611.jpg
631.jpg,pineapple,unripe,5,0,5.88,pineapple\Unripe\631.jpg
343.jpg,mango,rotten,2,2,0.48,mango\Rotten\343.jpg
7.jpg,apple,rotten,0,2,0.77,apple\Rotten\7.jpg
226.jpg,mango,unripe,2,0,6.87,mango\Unripe\226.jpg
47.jpg,mango,rotten,2,2,-2.06,mango\Rotten\47.jpg
598.jpg,apple,fresh,0,1,4.94,apple\Fresh\598.jpg
552.jpg,mango,unripe,2,0,6.79,mango\Unripe\552.jpg
293.jpg,mango,unripe,2,0,6.57,mango\Unripe\293.jpg
534.jpg,apple,unripe,0,0,9.88,apple\Unripe\534.jpg
185.jpg,orange,fresh,3,1,4.87,orange\Fresh\185.jpg
392.jpg,papaya,rotten,4,2,0.51,papaya\Rotten\392.jpg
495.jpg,banana,rotten,1,2,0.26,banana\Rotten\495.jpg
32.jpg,apple,unripe,0,0,9.71,apple\Unripe\32.jpg
395.jpg,mango,fresh,2,1,2.77,mango\Fresh\395.jpg
513.jpg,mango,rotten,2,2,-1.8,mango\Rotten\513.jpg
136.jpg,orange,rotten,3,2,-2.35,orange\Rotten\136.jpg
311.jpg,mango,unripe,2,0,7.27,mango\Unripe\311.jpg
304.jpg,papaya,fresh,4,1,1.73,papaya\Fresh\304.jpg
405.jpg,apple,unripe,0,0,9.67,apple\Unripe\405.jpg
504.jpg,orange,unripe,3,0,8.02,orange\Unripe\504.jpg
435.jpg,pineapple,rotten,5,2,-1.94,pineapple\Rotten\435.jpg
258.jpg,papaya,unripe,4,0,5.0,papaya\Unripe\258.jpg
83.jpg,mango,unripe,2,0,6.91,mango\Unripe\83.jpg
261.jpg,orange,fresh,3,1,5.18,orange\Fresh\261.jpg
325.jpg,mango,unripe,2,0,7.36,mango\Unripe\325.jpg
266.jpg,papaya,fresh,4,1,1.85,papaya\Fresh\266.jpg
608.jpg,mango,rotten,2,2,0.59,mango\Rotten\608.jpg
16.jpg,orange,unripe,3,0,8.32,orange\Unripe\16.jpg
356.jpg,mango,fresh,2,1,2.71,mango\Fresh\356.jpg
308.jpg,banana,fresh,1,1,2.77,banana\Fresh\308.jpg
181.jpg,orange,fresh,3,1,5.05,orange\Fresh\181.jpg
53.jpg,orange,rotten,3,2,0.17,orange\Rotten\53.jpg
27.jpg,pineapple,unripe,5,0,5.79,pineapple\Unripe\27.jpg
271.jpg,banana,unripe,1,0,6.03,banana\Unripe\271.jpg
201.jpg,orange,rotten,3,2,-2.24,orange\Rotten\201.jpg
13.jpg,pineapple,fresh,5,1,3.24,pineapple\Fresh\13.jpg
334.jpg,papaya,rotten,4,2,0.71,papaya\Rotten\334.jpg
23.jpg,pineapple,fresh,5,1,2.99,pineapple\Fresh\23.jpg
522.jpg,papaya,fresh,4,1,1.71,papaya\Fresh\522.jpg
160.jpg,mango,unripe,2,0,7.34,mango\Unripe\160.jpg
604.jpg,pineapple,unripe,5,0,6.09,pineapple\Unripe\604.jpg
184.jpg,pineapple,unripe,5,0,6.32,pineapple\Unripe\184.jpg
569.jpg,apple,unripe,0,0,10.26,apple\Unripe\569.jpg
457.jpg,apple,unripe,0,0,10.03,apple\Unripe\457.jpg
141.jpg,orange,unripe,3,0,8.21,orange\Unripe\141.jpg
216.jpg,orange,rotten,3,2,0.39,orange\Rotten\216.jpg
403.jpg,papaya,unripe,4,0,4.78,papaya\Unripe\403.jpg
56.jpg,papaya,rotten,4,2,0.69,papaya\Rotten\56.jpg
278.jpg,apple,fresh,0,1,4.98,apple\Fresh\278.jpg
466.jpg,papaya,unripe,4,0,4.81,papaya\Unripe\466.jpg
472.jpg,papaya,unripe,4,0,4.99,papaya\Unripe\472.jpg
92.jpg,papaya,unripe,4,0,5.02,papaya\Unripe\92.jpg
203.jpg,apple,unripe,0,0,10.11,apple\Unripe\203.jpg
548.jpg,pineapple,unripe,5,0,6.05,pineapple\Unripe\548.jpg
488.jpg,orange,unripe,3,0,8.15,orange\Unripe\488.jpg
206.jpg,apple,unripe,0,0,9.94,apple\Unripe\206.jpg
628.jpg,orange,unripe,3,0,8.02,orange\Unripe\628.jpg
408.jpg,banana,fresh,1,1,2.78,banana\Fresh\408.jpg
617.jpg,orange,rotten,3,2,0.66,orange\Rotten\617.jpg
469.jpg,orange,fresh,3,1,5.18,orange\Fresh\469.jpg
412.jpg,mango,unripe,2,0,6.51,mango\Unripe\412.jpg
464.jpg,papaya,fresh,4,1,2.2,papaya\Fresh\464.jpg
129.jpg,papaya,fresh,4,1,2.02,papaya\Fresh\129.jpg
344.jpg,pineapple,unripe,5,0,5.68,pineapple\Unripe\344.jpg
286.jpg,orange,rotten,3,2,-2.13,orange\Rotten\286.jpg
305.jpg,mango,rotten,2,2,0.18,mango\Rotten\305.jpg
358.jpg,banana,unripe,1,0,5.72,banana\Unripe\358.jpg
590.jpg,orange,rotten,3,2,0.19,orange\Rotten\590.jpg
178.jpg,orange,rotten,3,2,0.28,orange\Rotten\178.jpg
659.jpg,pineapple,rotten,5,2,0.33,pineapple\Rotten\659.jpg
6.jpg,apple,fresh,0,1,5.09,apple\Fresh\6.jpg
149.jpg,mango,rotten,2,2,0.4,mango\Rotten\149.jpg
41.jpg,apple,rotten,0,2,0.11,apple\Rotten\41.jpg
507.jpg,orange,fresh,3,1,5.03,orange\Fresh\507.jpg
86.jpg,banana,unripe,1,0,5.52,banana\Unripe\86.jpg
443.jpg,mango,fresh,2,1,3.07,mango\Fresh\443.jpg
118.jpg,banana,unripe,1,0,6.1,banana\Unripe\118.jpg
50.jpg,papaya,rotten,4,2,-2.02,papaya\Rotten\50.jpg
245.jpg,orange,unripe,3,0,8.01,orange\Unripe\245.jpg
512.jpg,apple,fresh,0,1,5.04,apple\Fresh\512.jpg
9.jpg,pineapple,fresh,5,1,3.15,pineapple\Fresh\9.jpg
21.jpg,banana,unripe,1,0,6.42,banana\Unripe\21.jpg
403.jpg,pineapple,fresh,5,1,2.76,pineapple\Fresh\403.jpg
323.jpg,banana,rotten,1,2,0.09,banana\Rotten\323.jpg
569.jpg,banana,rotten,1,2,0.64,banana\Rotten\569.jpg
286.jpg,papaya,unripe,4,0,4.73,papaya\Unripe\286.jpg
225.jpg,papaya,rotten,4,2,0.69,papaya\Rotten\225.jpg
350.jpg,orange,rotten,3,2,0.51,orange\Rotten\350.jpg
23.jpg,apple,unripe,0,0,9.89,apple\Unripe\23.jpg
104.jpg,apple,fresh,0,1,5.15,apple\Fresh\104.jpg
7.jpg,pineapple,rotten,5,2,0.3,pineapple\Rotten\7.jpg
307.jpg,pineapple,unripe,5,0,5.58,pineapple\Unripe\307.jpg
18.jpg,mango,rotten,2,2,0.17,mango\Rotten\18.jpg
144.jpg,banana,rotten,1,2,0.17,banana\Rotten\144.jpg
252.jpg,mango,unripe,2,0,7.43,mango\Unripe\252.jpg
596.jpg,orange,fresh,3,1,5.24,orange\Fresh\596.jpg
219.jpg,orange,fresh,3,1,4.83,orange\Fresh\219.jpg
33.jpg,papaya,fresh,4,1,1.82,papaya\Fresh\33.jpg
263.jpg,banana,rotten,1,2,-2.07,banana\Rotten\263.jpg
270.jpg,orange,fresh,3,1,4.86,orange\Fresh\270.jpg
386.jpg,apple,rotten,0,2,0.47,apple\Rotten\386.jpg
108.jpg,mango,unripe,2,0,7.26,mango\Unripe\108.jpg
423.jpg,pineapple,unripe,5,0,5.58,pineapple\Unripe\423.jpg
314.jpg,orange,fresh,3,1,5.18,orange\Fresh\314.jpg
7.jpg,orange,rotten,3,2,0.51,orange\Rotten\7.jpg
484.jpg,apple,fresh,0,1,4.94,apple\Fresh\484.jpg
171.jpg,mango,unripe,2,0,7.15,mango\Unripe\171.jpg
644.jpg,banana,unripe,1,0,5.72,banana\Unripe\644.jpg
22.jpg,orange,unripe,3,0,8.23,orange\Unripe\22.jpg
408.jpg,pineapple,unripe,5,0,5.66,pineapple\Unripe\408.jpg
86.jpg,papaya,fresh,4,1,1.75,papaya\Fresh\86.jpg
352.jpg,pineapple,fresh,5,1,2.88,pineapple\Fresh\352.jpg
93.jpg,banana,rotten,1,2,0.53,banana\Rotten\93.jpg
112.jpg,apple,unripe,0,0,10.24,apple\Unripe\112.jpg
151.jpg,banana,unripe,1,0,6.5,banana\Unripe\151.jpg
554.jpg,papaya,unripe,4,0,4.83,papaya\Unripe\554.jpg
521.jpg,pineapple,rotten,5,2,0.38,pineapple\Rotten\521.jpg
56.jpg,banana,rotten,1,2,0.44,banana\Rotten\56.jpg
504.jpg,papaya,unripe,4,0,5.05,papaya\Unripe\504.jpg
242.jpg,orange,unripe,3,0,8.42,orange\Unripe\242.jpg
202.jpg,apple,fresh,0,1,4.74,apple\Fresh\202.jpg
416.jpg,mango,fresh,2,1,3.08,mango\Fresh\416.jpg
86.jpg,orange,fresh,3,1,5.22,orange\Fresh\86.jpg
159.jpg,pineapple,rotten,5,2,0.22,pineapple\Rotten\159.jpg
240.jpg,banana,rotten,1,2,0.54,banana\Rotten\240.jpg
515.jpg,mango,fresh,2,1,2.71,mango\Fresh\515.jpg
155.jpg,pineapple,unripe,5,0,5.56,pineapple\Unripe\155.jpg
61.jpg,mango,fresh,2,1,2.82,mango\Fresh\61.jpg
674.jpg,pineapple,unripe,5,0,5.77,pineapple\Unripe\674.jpg
628.jpg,apple,rotten,0,2,0.48,apple\Rotten\628.jpg
69.jpg,banana,fresh,1,1,3.18,banana\Fresh\69.jpg
551.jpg,mango,unripe,2,0,6.71,mango\Unripe\551.jpg
102.jpg,mango,unripe,2,0,7.13,mango\Unripe\102.jpg
168.jpg,banana,unripe,1,0,6.4,banana\Unripe\168.jpg
371.jpg,papaya,rotten,4,2,0.27,papaya\Rotten\371.jpg
86.jpg,banana,rotten,1,2,0.2,banana\Rotten\86.jpg
434.jpg,orange,unripe,3,0,7.87,orange\Unripe\434.jpg
234.jpg,papaya,fresh,4,1,1.9,papaya\Fresh\234.jpg
253.jpg,banana,unripe,1,0,6.38,banana\Unripe\253.jpg
633.jpg,apple,unripe,0,0,9.96,apple\Unripe\633.jpg
498.jpg,papaya,fresh,4,1,2.19,papaya\Fresh\498.jpg
211.jpg,pineapple,rotten,5,2,0.33,pineapple\Rotten\211.jpg
253.jpg,pineapple,rotten,5,2,0.56,pineapple\Rotten\253.jpg
578.jpg,papaya,unripe,4,0,5.39,papaya\Unripe\578.jpg
5.jpg,orange,unripe,3,0,7.65,orange\Unripe\5.jpg
491.jpg,papaya,fresh,4,1,1.97,papaya\Fresh\491.jpg
484.jpg,pineapple,fresh,5,1,3.07,pineapple\Fresh\484.jpg
594.jpg,mango,rotten,2,2,0.37,mango\Rotten\594.jpg
582.jpg,apple,fresh,0,1,4.98,apple\Fresh\582.jpg
261.jpg,papaya,rotten,4,2,0.69,papaya\Rotten\261.jpg
644.jpg,papaya,rotten,4,2,0.37,papaya\Rotten\644.jpg
49.jpg,orange,rotten,3,2,-1.54,orange\Rotten\49.jpg
219.jpg,pineapple,unripe,5,0,5.69,pineapple\Unripe\219.jpg
103.jpg,pineapple,rotten,5,2,0.46,pineapple\Rotten\103.jpg
18.jpg,papaya,fresh,4,1,1.82,papaya\Fresh\18.jpg
462.jpg,papaya,fresh,4,1,2.07,papaya\Fresh\462.jpg
586.jpg,orange,unripe,3,0,8.23,orange\Unripe\586.jpg
345.jpg,papaya,unripe,4,0,4.51,papaya\Unripe\345.jpg
87.jpg,pineapple,rotten,5,2,0.38,pineapple\Rotten\87.jpg
503.jpg,apple,unripe,0,0,10.23,apple\Unripe\503.jpg
356.jpg,papaya,fresh,4,1,1.92,papaya\Fresh\356.jpg
532.jpg,apple,rotten,0,2,0.72,apple\Rotten\532.jpg
209.jpg,orange,unripe,3,0,8.43,orange\Unripe\209.jpg
17.jpg,orange,rotten,3,2,0.44,orange\Rotten\17.jpg
592.jpg,banana,rotten,1,2,-2.07,banana\Rotten\592.jpg
382.jpg,papaya,unripe,4,0,4.63,papaya\Unripe\382.jpg
336.jpg,orange,rotten,3,2,-2.4,orange\Rotten\336.jpg
556.jpg,banana,unripe,1,0,6.08,banana\Unripe\556.jpg
393.jpg,orange,unripe,3,0,8.23,orange\Unripe\393.jpg
137.jpg,papaya,unripe,4,0,5.21,papaya\Unripe\137.jpg
